m,Sat May 04 12:07:50 PDT 2019,0,1,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,1,0,
m,Sat May 04 12:07:50 PDT 2019,22.992716549479148,1,
m,Sat May 04 12:07:50 PDT 2019,9.966428576155378,0,
m,Sat May 04 12:07:50 PDT 2019,24.639706864608723,0,
m,Sat May 04 12:07:50 PDT 2019,2.945008130981111,0,
m,Sat May 04 12:07:50 PDT 2019,18.473208684281488,0,
m,Sat May 04 12:07:50 PDT 2019,19.00279456052547,0,
m,Sat May 04 12:07:50 PDT 2019,3.390539828532341,0,
m,Sat May 04 12:07:50 PDT 2019,17.817413418273375,0,
m,Sat May 04 12:07:50 PDT 2019,6.8070289600438345,0,
m,Sat May 04 12:07:50 PDT 2019,0.5893519990158996,0,
m,Sat May 04 12:07:50 PDT 2019,20.607722194775967,0,
m,Sat May 04 12:07:50 PDT 2019,0.39428687939690454,1,
m,Sat May 04 12:07:50 PDT 2019,15.626589662195576,0,
m,Sat May 04 12:07:50 PDT 2019,0.6629684528984381,0,
m,Sat May 04 12:07:50 PDT 2019,12.183808953732814,0,
m,Sat May 04 12:07:50 PDT 2019,13.286405050489925,0,
m,Sat May 04 12:07:50 PDT 2019,10.612565551887169,0,
m,Sat May 04 12:07:50 PDT 2019,6.115171061491492,0,
m,Sat May 04 12:07:50 PDT 2019,3.246865419457362,0,
m,Sat May 04 12:07:50 PDT 2019,13.917301195627044,0,
m,Sat May 04 12:07:50 PDT 2019,12.108087879086495,0,
m,Sat May 04 12:07:50 PDT 2019,13.80524116513814,0,
m,Sat May 04 12:07:50 PDT 2019,7.74786603171905,1,
m,Sat May 04 12:07:50 PDT 2019,22.130467811719075,0,
m,Sat May 04 12:07:50 PDT 2019,22.996618510965828,0,
