m,1557000559124,0,1,
m,1557000559124,0,0,
m,1557000559124,1,0,
m,1557000559124,2,0,
m,1557000559124,3,0,
m,1557000559124,4,0,
m,1557000559124,5,0,
m,1557000559124,6,0,
m,1557000559124,7,0,
m,1557000559124,8,0,
m,1557000559124,9,0,
m,1557000559182,0,20.555238372579325,
m,1557000559182,1,20.144613717491747,
m,1557000559182,2,5.167621602036459,
m,1557000559182,3,3.9959992133898004,
m,1557000559182,4,13.604719522948283,
m,1557000559182,5,19.172554631252563,
m,1557000559182,6,0.5477858162198257,
m,1557000559182,7,16.289649874338306,
m,1557000559182,8,2.672840434035828,
m,1557000559182,9,8.359658861135664,
m,1557000559182,10,9.550127612827314,
m,1557000559187,0,19.56116016120713,
m,1557000559187,1,13.003644295395695,
m,1557000559187,2,19.932793723799673,
m,1557000559187,3,4.279459482789594,
m,1557000559187,4,22.837762293740635,
m,1557000559187,5,1.074581023922333,
m,1557000559187,6,0.6392688579870215,
m,1557000559187,7,15.295980216284846,
m,1557000559187,8,23.582472592715582,
m,1557000559187,9,12.298316140687701,
m,1557000559187,10,4.255213881062633,
m,1557000559190,0,21.12585313813609,
m,1557000559190,1,20.57372574914471,
m,1557000559190,2,9.93657164038707,
m,1557000559190,3,14.152456809212804,
m,1557000559190,4,18.682680430917166,
m,1557000559190,5,4.326197179722785,
m,1557000559190,6,1.270454201251578,
m,1557000559190,7,4.420765087740228,
m,1557000559190,8,18.722955426758684,
m,1557000559190,9,13.054054717484226,
m,1557000559190,10,9.361786262433421,
m,1557000559191,0,0.9964004884503774,
m,1557000559191,1,8.13922703484408,
m,1557000559191,2,11.14762764319805,
m,1557000559191,3,18.06122419623823,
m,1557000559191,4,20.483307564023658,
m,1557000559191,5,13.106642618114735,
m,1557000559191,6,16.88544332572238,
m,1557000559191,7,4.271493569510454,
m,1557000559191,8,18.869836121810252,
m,1557000559191,9,8.84167089878192,
m,1557000559191,10,1.6358097997968808,
m,1557000559193,0,14.857871597700154,
m,1557000559193,1,0.14176803265054105,
m,1557000559193,2,3.0062622045162857,
m,1557000559193,3,4.115609389514807,
m,1557000559193,4,21.013062603634655,
m,1557000559193,5,15.871512804062526,
m,1557000559193,6,20.596321985873512,
m,1557000559193,7,0.3686774771425011,
m,1557000559193,8,15.329926302230607,
m,1557000559193,9,6.223682288596477,
m,1557000559193,10,13.490323051209405,
m,1557000559197,0,18.00213504997824,
m,1557000559197,1,6.313041635343922,
m,1557000559197,2,15.458867195968784,
m,1557000559197,3,7.702027522531088,
m,1557000559197,4,6.876258912512609,
m,1557000559197,5,11.568882890014873,
m,1557000559197,6,10.940285439312817,
m,1557000559197,7,10.780706365286399,
m,1557000559197,8,2.881950777992076,
m,1557000559197,9,4.454422381374975,
m,1557000559197,10,18.852067437511725,
m,1557000559199,0,5.732916840792365,
m,1557000559199,1,21.659603617421443,
m,1557000559199,2,4.535271087189763,
m,1557000559199,3,12.323305316086927,
m,1557000559199,4,6.301798432168057,
m,1557000559199,5,20.114121529521345,
m,1557000559199,6,19.806989521629788,
m,1557000559199,7,23.418589833539098,
m,1557000559199,8,16.43302524962862,
m,1557000559199,9,15.363095429938795,
m,1557000559199,10,23.267014749262323,
m,1557000559215,0,24.50360831724014,
m,1557000559215,1,24.280956964867404,
m,1557000559215,2,3.3185983989301087,
m,1557000559215,3,3.0896656144125205,
m,1557000559215,4,11.82348078560001,
m,1557000559215,5,18.164201190137174,
m,1557000559215,6,22.44780043338449,
m,1557000559215,7,14.35298969739997,
m,1557000559215,8,24.741865663462203,
m,1557000559215,9,13.466711083449665,
m,1557000559215,10,12.383577603702886,
m,1557000559217,0,5.993757504231595,
m,1557000559217,1,22.980460634703093,
m,1557000559217,2,0.5987047479732444,
m,1557000559217,3,21.963508198923805,
m,1557000559217,4,24.42568375448498,
m,1557000559217,5,21.371386159500606,
m,1557000559217,6,14.781108818809477,
m,1557000559217,7,1.9641392745043729,
m,1557000559217,8,5.046011154651567,
m,1557000559217,9,22.08902729044558,
m,1557000559217,10,13.597898983985932,
m,1557000559221,0,24.267124902721722,
m,1557000559221,1,4.676870989126172,
m,1557000559221,2,13.063277668303686,
m,1557000559221,3,2.972607501567226,
m,1557000559221,4,1.4448091878466796,
m,1557000559221,5,1.840376343876593,
m,1557000559221,6,18.292712399687964,
m,1557000559221,7,1.4684494207293064,
m,1557000559221,8,13.785071746039582,
m,1557000559221,9,22.65019662273369,
m,1557000559221,10,16.074088420977812,
